time,open,high,low,close,volume,spread,day_of_week
2025.03.30 00:00:00,149.786,149.829,149.299,149.617,8121,6,0
2025.03.31 00:00:00,149.614,150.265,148.697,149.945,116859,6,1
2025.04.01 00:00:00,149.942,149.988,148.972,149.748,105120,6,2
2025.04.02 00:00:00,149.746,150.401,147.684,147.880,111289,6,3
2025.04.03 00:00:00,147.878,148.334,145.186,146.253,252343,6,4
2025.04.04 00:00:00,146.251,147.431,144.547,146.941,360865,6,5
2025.04.06 00:00:00,145.469,145.658,144.815,145.436,28125,6,0
2025.04.07 00:00:00,145.433,148.149,145.070,147.790,419348,6,1
2025.04.08 00:00:00,147.788,147.968,145.596,145.848,262606,6,2
2025.04.09 00:00:00,145.846,148.282,143.989,147.401,413733,6,3
2025.04.10 00:00:00,147.399,147.462,143.711,143.748,262973,6,4
2025.04.11 00:00:00,143.751,144.198,142.048,143.496,321426,6,5
2025.04.13 00:00:00,143.794,144.045,143.502,143.692,13317,6,0
2025.04.14 00:00:00,143.694,144.080,142.228,143.212,184161,6,1
2025.04.15 00:00:00,143.214,143.591,142.592,143.159,128484,6,2
2025.04.16 00:00:00,143.158,143.171,141.521,141.929,146487,6,3
2025.04.17 00:00:00,141.925,143.087,141.846,142.349,133712,6,4
2025.04.18 00:00:00,142.357,142.424,142.020,142.115,40227,47,5
2025.04.20 00:00:00,142.013,142.120,141.493,141.591,10721,6,0
2025.04.21 00:00:00,141.589,141.589,140.467,140.874,105481,6,1
2025.04.22 00:00:00,140.870,143.172,139.881,142.699,139657,6,2
2025.04.23 00:00:00,142.702,143.559,141.528,143.193,167500,6,3
2025.04.24 00:00:00,143.191,143.338,142.274,142.850,100750,6,4
2025.04.25 00:00:00,142.851,144.030,142.819,143.655,105167,6,5
2025.04.27 00:00:00,143.538,143.875,143.409,143.849,5782,6,0
2025.04.28 00:00:00,143.851,143.895,141.953,142.183,91814,6,1
2025.04.29 00:00:00,142.182,142.758,141.961,142.254,88895,6,2
2025.04.30 00:00:00,142.253,143.183,142.168,143.020,96317,6,3
2025.05.01 00:00:00,143.017,145.735,142.876,145.406,106255,6,4
2025.05.02 00:00:00,145.408,145.925,143.728,144.957,120785,6,5
2025.05.04 00:00:00,144.672,144.991,144.508,144.649,5746,6,0
2025.05.05 00:00:00,144.647,144.796,143.536,143.701,91131,6,1
2025.05.06 00:00:00,143.700,144.275,142.346,143.085,101161,6,2
2025.05.07 00:00:00,143.089,143.989,142.744,143.862,111633,6,3
2025.05.08 00:00:00,143.859,146.174,143.444,145.949,121099,6,4
2025.05.09 00:00:00,145.947,146.188,144.821,145.368,83327,6,5
2025.05.11 00:00:00,145.984,146.196,145.699,145.837,8395,6,0
2025.05.12 00:00:00,145.834,148.650,145.711,148.257,146659,6,1
2025.05.13 00:00:00,148.254,148.275,147.294,147.522,99433,6,2
2025.05.14 00:00:00,147.524,147.667,145.601,146.635,129150,6,3
2025.05.15 00:00:00,146.637,146.751,145.410,145.574,108645,6,4
2025.05.16 00:00:00,145.576,146.099,144.918,145.639,80276,6,5
2025.05.18 00:00:00,145.268,145.451,145.002,145.233,6832,6,0
2025.05.19 00:00:00,145.236,145.344,144.659,144.976,98075,6,1
2025.05.20 00:00:00,144.979,145.514,144.088,144.319,95134,6,2
2025.05.21 00:00:00,144.315,144.375,143.280,143.695,119155,6,3
2025.05.22 00:00:00,143.692,144.328,142.803,143.860,114897,6,4
2025.05.23 00:00:00,143.862,144.015,142.416,142.563,116146,6,5
2025.05.25 00:00:00,142.487,143.071,142.379,142.827,7677,6,0
2025.05.26 00:00:00,142.825,143.033,142.223,142.626,60742,6,1
2025.05.27 00:00:00,142.627,144.458,142.110,144.135,93325,6,2
2025.05.28 00:00:00,144.132,146.024,143.849,145.717,112760,6,3
2025.05.29 00:00:00,145.719,146.287,143.739,143.752,129587,6,4
2025.05.30 00:00:00,143.754,144.443,143.434,144.049,112633,6,5
2025.06.01 00:00:00,143.815,143.983,143.673,143.790,5479,6,0
2025.06.02 00:00:00,143.792,143.797,142.373,142.424,88157,6,1
2025.06.03 00:00:00,142.426,144.109,142.421,143.818,83720,6,2
2025.06.04 00:00:00,143.817,144.392,142.520,142.726,91524,6,3
2025.06.05 00:00:00,142.723,143.976,142.566,143.553,118065,6,4
2025.06.06 00:00:00,143.555,145.086,143.525,144.843,90902,6,5
2025.06.08 00:00:00,144.859,144.861,144.598,144.692,3253,6,0
2025.06.09 00:00:00,144.691,144.947,143.970,144.560,65487,6,1
2025.06.10 00:00:00,144.562,145.290,144.399,144.842,79331,6,2
2025.06.11 00:00:00,144.839,145.458,144.114,144.180,85293,6,3
2025.06.12 00:00:00,144.178,144.343,143.072,143.095,101024,6,4
2025.06.13 00:00:00,143.096,144.483,142.787,144.101,110218,6,5
2025.06.15 00:00:00,143.995,144.750,143.812,144.568,8735,6,0
2025.06.16 00:00:00,144.568,144.868,143.643,144.683,83761,6,1
2025.06.17 00:00:00,144.680,145.434,144.385,145.385,89814,6,2
2025.06.18 00:00:00,145.387,145.442,144.327,144.953,92789,6,3
2025.06.19 00:00:00,144.956,145.759,144.729,145.222,57797,6,4
2025.06.20 00:00:00,145.223,145.476,145.112,145.319,24984,13,5
2025.06.22 00:00:00,146.654,146.696,146.208,146.215,7040,0,0
2025.06.23 00:00:00,146.213,148.035,145.699,145.923,104683,0,1
2025.06.24 00:00:00,145.923,145.940,144.515,144.934,91114,0,2
2025.06.25 00:00:00,144.931,145.951,144.608,144.917,70469,0,3
2025.06.26 00:00:00,144.914,144.967,143.752,144.673,90977,0,4
2025.06.27 00:00:00,144.671,144.948,144.177,144.652,80359,0,5
2025.06.29 00:00:00,144.375,144.666,144.330,144.508,5289,0,0
2025.06.30 00:00:00,144.507,144.765,143.774,143.810,80347,0,1
2025.07.01 00:00:00,143.811,143.937,142.682,143.375,89197,0,2
2025.07.02 00:00:00,143.373,144.247,143.318,143.522,80659,0,3
2025.07.03 00:00:00,143.520,145.234,143.445,144.708,77521,0,4
2025.07.04 00:00:00,144.709,144.793,144.184,144.504,45615,0,5
2025.07.06 00:00:00,144.391,144.632,144.366,144.490,3960,0,0
2025.07.07 00:00:00,144.493,146.243,144.225,145.883,72834,0,1
2025.07.08 00:00:00,145.880,146.978,145.832,146.871,74916,0,2
2025.07.09 00:00:00,146.869,147.184,146.069,146.109,63784,0,3
2025.07.10 00:00:00,146.106,146.789,145.755,146.279,67629,0,4
2025.07.11 00:00:00,146.281,147.524,146.247,147.425,66968,0,5
2025.07.13 00:00:00,147.132,147.576,147.088,147.297,6577,0,0
2025.07.14 00:00:00,147.299,147.890,146.848,147.785,68284,0,1
2025.07.15 00:00:00,147.785,149.028,147.551,148.779,67097,0,2
2025.07.16 00:00:00,148.779,149.189,146.912,147.993,127419,0,3
2025.07.17 00:00:00,147.997,149.090,147.986,148.445,73767,0,4
2025.07.18 00:00:00,148.443,148.885,148.187,148.829,60374,0,5
2025.07.20 00:00:00,147.846,148.663,147.840,148.457,6167,0,0
2025.07.21 00:00:00,148.454,148.563,147.086,147.402,65065,0,1
2025.07.22 00:00:00,147.400,147.948,146.248,146.763,76586,0,2
2025.07.23 00:00:00,146.765,147.217,146.108,146.347,100557,0,3
2025.07.24 00:00:00,146.347,147.234,145.857,147.007,80338,0,4
2025.07.25 00:00:00,147.007,147.941,146.813,147.661,75197,0,5
2025.07.27 00:00:00,147.674,147.880,147.627,147.788,4435,0,0
2025.07.28 00:00:00,147.786,148.637,147.518,148.459,73913,0,1
2025.07.29 00:00:00,148.462,148.807,148.157,148.427,72986,0,2
2025.07.30 00:00:00,148.427,149.499,147.802,149.228,92256,0,3
2025.07.31 00:00:00,149.229,150.882,148.590,150.811,92293,0,4
2025.08.01 00:00:00,150.809,150.921,147.296,147.400,132394,0,5
2025.08.03 00:00:00,147.191,147.385,147.058,147.347,6127,0,0
2025.08.04 00:00:00,147.344,148.089,146.694,146.795,87985,0,1
2025.08.05 00:00:00,146.795,147.837,146.622,147.526,77686,0,2
2025.08.06 00:00:00,147.526,147.887,146.978,147.201,67689,0,3
2025.08.07 00:00:00,147.197,147.713,146.689,146.803,87217,0,4
2025.08.08 00:00:00,146.801,147.908,146.721,147.731,65465,0,5
2025.08.10 00:00:00,147.456,147.790,147.455,147.659,4188,0,0
2025.08.11 00:00:00,147.657,148.251,147.350,148.152,50396,0,1
2025.08.12 00:00:00,148.154,148.522,147.580,147.775,83676,0,2
2025.08.13 00:00:00,147.775,148.171,147.089,147.125,60688,0,3
2025.08.14 00:00:00,147.122,147.965,146.217,147.684,86983,0,4
2025.08.15 00:00:00,147.687,147.729,146.739,147.163,62992,0,5
2025.08.17 00:00:00,147.186,147.387,147.080,147.235,3745,0,0
2025.08.18 00:00:00,147.234,147.987,147.121,147.922,55806,0,1
2025.08.19 00:00:00,147.921,148.115,147.445,147.740,58666,0,2
2025.08.20 00:00:00,147.742,147.821,146.872,147.306,62655,0,3
2025.08.21 00:00:00,147.309,148.456,147.258,148.386,62352,0,4
2025.08.22 00:00:00,148.389,148.778,146.575,146.932,74392,0,5
2025.08.24 00:00:00,146.764,147.304,146.747,147.268,5618,0,0
2025.08.25 00:00:00,147.265,147.940,147.099,147.816,55306,0,1
2025.08.26 00:00:00,147.817,147.909,146.991,147.474,82550,0,2
2025.08.27 00:00:00,147.474,148.184,147.194,147.339,59902,0,3
2025.08.28 00:00:00,147.338,147.490,146.658,146.832,67347,0,4
2025.08.29 00:00:00,146.832,147.410,146.765,147.043,56183,0,5
2025.08.31 00:00:00,146.973,147.190,146.960,147.122,3942,0,0
2025.09.01 00:00:00,147.124,147.380,146.787,147.096,47393,0,1
2025.09.02 00:00:00,147.095,148.945,147.089,148.587,90290,0,2
2025.09.03 00:00:00,148.584,149.139,147.880,147.979,73581,0,3
2025.09.04 00:00:00,147.977,148.780,147.790,148.425,72193,0,4
2025.09.05 00:00:00,148.423,148.440,146.819,147.404,81791,0,5
2025.09.07 00:00:00,147.976,148.468,147.870,148.319,9066,0,0
2025.09.08 00:00:00,148.318,148.582,147.215,147.375,66177,0,1
2025.09.09 00:00:00,147.376,147.467,146.310,147.395,81666,0,2
2025.09.10 00:00:00,147.395,147.649,147.110,147.352,59434,0,3
2025.09.11 00:00:00,147.353,148.195,146.987,147.231,67194,0,4
2025.09.12 00:00:00,147.228,148.076,147.168,147.661,50076,0,5
